COMID,frac_1,frac_5,frac_6,frac_8,frac_10,frac_14,frac_15,frac_16,frac_17,frac_18,frac_19,majority
71037433,0.6269130158317086,0.0,0.0,0.0,0.11317997062637486,0.0,0.0,0.2599070135419166,0.0,0.0,0.0,1
71037546,0.0,0.0,0.0,0.5011042776042258,0.49889572239577423,0.0,0.0,0.0,0.0,0.0,0.0,8
71037612,0.07026780708998914,0.0,0.0,0.6302444982241164,0.29948769468589437,0.0,0.0,0.0,0.0,0.0,0.0,8
71037682,0.5200962603576414,0.0,0.0,0.22002247057404167,0.09775100556385602,0.0,0.0,0.1621302635044608,0.0,0.0,0.0,1
71037762,0.7252330745142228,0.0,0.0,0.07993908620866089,0.0,0.0,0.0,0.19482783927711628,0.0,0.0,0.0,1
71037815,0.0,0.0,0.0,0.6682270897106783,0.3317729102893217,0.0,0.0,0.0,0.0,0.0,0.0,8
71037856,0.41873722855237644,0.0,0.0,0.2256265624288316,0.1317565513987453,0.0,0.0,0.22387965762004666,0.0,0.0,0.0,1
71037879,0.6168495215809332,0.0,0.0,0.3006374196182485,0.0825130588008182,0.0,0.0,0.0,0.0,0.0,0.0,1
71037949,0.6155133821759923,0.0,0.0,0.38448661782400767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
71037968,0.0,0.0,0.0,0.14775068219906423,0.30946967687020993,0.0,0.5427796409307258,0.0,0.0,0.0,0.0,15
71037977,0.4887179830324972,0.0,0.0,0.10076723035977347,0.13572788381018402,0.0,0.0,0.27478690279754525,0.0,0.0,0.0,1
71037990,0.7254182461216478,0.0,0.0,0.18272418179310215,0.09185757208524992,0.0,0.0,0.0,0.0,0.0,0.0,1
71038014,0.5699469836221963,0.0,0.0,0.06133831326226771,0.1494984915728831,0.0,0.0,0.21921621154265283,0.0,0.0,0.0,1
71038064,0.28812915189381877,0.0,0.0,0.5110896336766559,0.20078121442952532,0.0,0.0,0.0,0.0,0.0,0.0,8
71038127,0.10832333332856534,0.0,0.0,0.0,0.0790797040850406,0.0,0.0,0.6420254260591364,0.0,0.0,0.17057153652725768,16
71038233,0.8539059990268894,0.0,0.0,0.0,0.0,0.0,0.0,0.1460940009731107,0.0,0.0,0.0,1
71038278,0.5747698404746343,0.0,0.0,0.0581859505351907,0.10194219210866878,0.0,0.0,0.2651020168815062,0.0,0.0,0.0,1
71038383,0.2586209655647708,0.0,0.0,0.0,0.09455389368792254,0.0,0.0,0.5606237436799889,0.0,0.0,0.08620139706731782,16
71038637,0.48720949952232073,0.0,0.0,0.12722020057393774,0.10349400652618718,0.0,0.0,0.2820762933775544,0.0,0.0,0.0,1
71038722,0.4929212958683185,0.0,0.0,0.0,0.08178484627166063,0.0,0.0,0.4252938578600209,0.0,0.0,0.0,1
71038826,0.3689457563194518,0.0,0.0,0.05255026010483364,0.12150784572794604,0.0,0.0,0.45699613784776844,0.0,0.0,0.0,16
71038844,0.5259362325686651,0.0,0.0,0.060765750600142096,0.0792188581219793,0.0,0.0,0.3340791587092135,0.0,0.0,0.0,1
71038890,0.4194616421171586,0.0,0.0,0.0,0.19367844992756128,0.0,0.0,0.3868599079552803,0.0,0.0,0.0,1
71038901,0.4465608048336483,0.0,0.0,0.0,0.10814173871269486,0.0,0.0,0.44529745645365687,0.0,0.0,0.0,1
71038946,0.373162386776903,0.0,0.0,0.09680917431271208,0.1302724725499041,0.0,0.0,0.39975596636048083,0.0,0.0,0.0,16
71038961,0.3077700371167332,0.0,0.0,0.0,0.11356318031597822,0.0,0.0,0.355756350951316,0.0,0.0803824305270544,0.14252800108891817,16
71039048,0.3146221952545801,0.0,0.0,0.0,0.17327945418046833,0.0,0.0,0.5120983505649516,0.0,0.0,0.0,16
71039109,0.26426516076682655,0.0,0.0,0.08464023417259953,0.1600798098676108,0.0,0.0,0.49101479519296304,0.0,0.0,0.0,16
71039121,0.3187075298582815,0.0,0.0,0.0870571483299729,0.10529849106638084,0.0,0.0,0.48893683074536476,0.0,0.0,0.0,16
71039250,0.5071477871564007,0.0,0.0,0.0,0.09586887729193196,0.0,0.0,0.3969833355516674,0.0,0.0,0.0,1
71039266,0.328791466359611,0.0,0.0,0.0,0.0938992906050925,0.0,0.0,0.46216659190277243,0.0,0.11514265113252407,0.0,16
